,category,titular,traduccion
131,business,belgian brewing giant inbev has seen its profits soar thanks to its acquisition of brazil biggest beer firm ambev last year,['El gigante cervecero belga Inbev ha visto aumentar sus beneficios gracias a su adquisición de la mayor empresa cervecera brasil ambev el año pasado']
132,business,cameroon says widespread corruption in its finance ministry has cost it 1bn cfa francs a month,['cameroon dice que la corrupción generalizada en su ministerio de finanzas le ha costado 1 mil francos al mes']
133,business,"the us economy added 337,000 jobs in october - a seven-month high and far more than wall street expectations",['la economía us añadió 337.000 puestos de trabajo en octubre - un alto siete meses y mucho más que las expectativas de Wall Street']
134,business,a row over whether only greece should be allowed to label its cheese feta has reached the european court of justice,['una fila sobre si sólo debería permitirse a Grecia etiquetar su feta de queso ha llegado al tribunal europeo de justicia']
135,business,ukraine is preparing what could be a wholesale review of the privatisation of thousands of businesses by the previous administration,['ukraine está preparando lo que podría ser una revisión al por mayor de la privatización de miles de empresas por la administración anterior']
136,business,uk interest rates are set to remain on hold at 4.75% following the latest meeting of the bank of england,"['Los tipos de interés se mantienen en suspenso en el 4,75% tras la última reunión del banco de Inglaterra']"
137,business,oil prices carried on rising on wednesday after cold weather on both sides of the north atlantic pushed us crude prices to four-month highs,['los precios del petróleo continuaron subiendo el miércoles después del frío en ambos lados del Atlántico Norte nos empujaron a los precios crudos a los máximos de cuatro meses']
138,business,"more than 5.2 million germans were out of work in february, new figures show","['más de 5,2 millones de alemanes estaban sin trabajo en febrero, nuevas cifras muestran']"
139,business,shares in steel firms have dropped worldwide amid concerns that higher iron ore costs will hit profit growth,['Las acciones de las empresas siderúrgicas han disminuido en todo el mundo en medio de la preocupación de que el aumento de los costes del mineral de hierro afectará al crecimiento de los beneficios']
140,business,"bmw is preparing to enter the market for car-style people carriers, the firm chief has told bbc news","['bmw se está preparando para entrar en el mercado para los transportistas de gente estilo coche, el jefe de la firma ha dicho noticias bbc']"
141,business,the dollar regained some lost ground against most major currencies on wednesday after south korea and japan denied they were planning a sell-off,['el dólar recuperó algo de terreno perdido contra la mayoría de las principales monedas el miércoles después de Corea del Sur y Japón negó que estaban planeando una venta-off']
142,business,"the world biggest confectionery firm, cadbury schweppes, has reported a modest rise in profits after the weak dollar took a bite out of its results","['la empresa de confitería más grande del mundo, Cadbury schweppes, ha informado de un modesto aumento de las ganancias después de que el dólar débil tomó un mordisco de sus resultados']"
143,business,oil prices retreated from four-month highs in early trading on tuesday after producers' cartel opec said it was now unlikely to cut production,['los precios del petróleo se retiraron de los máximos de cuatro meses en el comercio temprano el martes después de que el cártel de productores opec dijo que ahora era poco probable reducir la producción']
144,business,us supermarket group winn-dixie has filed for bankruptcy protection after succumbing to stiff competition in a market dominated by wal-mart,['nosotros grupo de supermercados winn-dixie ha presentado para la protección de la bancarrota después de sucumbir a la dura competencia en un mercado dominado por wal-mart']
145,business,the economic targets set out at the lisbon summit of european union leaders in 2000 were meant to help europe leapfrog its way past the united states to become the world leading economy by 2010,['Los objetivos económicos establecidos en la cumbre de Lisboa de dirigentes sindicales europeos en 2000 tenían por objeto ayudar a Europa a superar el paso de los Estados Unidos para convertirse en la economía líder mundial en 2010']
146,business,malaysia central bank is to relax restrictions on foreign ownership to encourage islamic banking,['El Banco Central de Malasia va a relajar las restricciones a la propiedad extranjera para fomentar la banca islámica']
147,business,"fiat is to stop making six-cylinder petrol engines for its sporty alfa romeo subsidiary, unions at the italian carmaker have said","['fiat es dejar de fabricar motores de gasolina de seis cilindros para su filial deportiva alfa romeo, los sindicatos en el fabricante de coches italiano han dicho']"
148,business,"general motors, the world largest car maker, has confirmed that it will build a new medium-sized cadillac bls at its loss-making saab factory in sweden","['motores generales, el fabricante de automóviles más grande del mundo, ha confirmado que va a construir un nuevo cadillac de tamaño mediano bls en su fábrica de saab de fabricación de pérdidas en Sweden']"
